channel,Time,Moisture
0,2021-11-02 13:12:59,25.387154100025388
0,2021-11-02 13:22:59,25.445292620865143
0,2021-11-02 13:22:59,25.445292620865143
0,2021-11-02 13:32:59,25.70033410434336
0,2021-11-02 13:32:59,25.70033410434336
0,2021-11-02 13:42:59,25.641025641025642
0,2021-11-02 13:42:59,25.641025641025642
